Index #,Order ID,Year,Order Date,Ship Mode,Customer ID,Customer Name,Segment,Country,State,Category,Sub-Category,Sales,Quantity,Discount,Profit,P_ID,Product_Name,Region
2652,CA-2014-112515,2014,9/18/2014,Second Class,AS-10225,Alan Schoenberger,Corporate,Bangladesh,Faridpur,Office Supplies,Binders,10.776,3,0.2,3.5022,P-1367,ITEM-0305,Central
2653,CA-2014-112515,2014,9/18/2014,Second Class,AS-10225,Alan Schoenberger,Corporate,Bangladesh,Faridpur,Office Supplies,Binders,11.784,3,0.2,4.2717,P-0697,ITEM-0690,Central
2654,CA-2014-112515,2014,9/18/2014,Second Class,AS-10225,Alan Schoenberger,Corporate,Bangladesh,Faridpur,Office Supplies,Paper,164.88,3,0,80.7912,P-1398,ITEM-1376,Central
2655,CA-2014-112515,2014,9/18/2014,Second Class,AS-10225,Alan Schoenberger,Corporate,Bangladesh,Faridpur,Furniture,Bookcases,1292.94,3,0,77.5764,P-1399,ITEM-1377,Central
2656,CA-2014-112515,2014,9/18/2014,Second Class,AS-10225,Alan Schoenberger,Corporate,Bangladesh,Faridpur,Office Supplies,Binders,25.584,2,0.2,8.9544,P-1400,ITEM-1378,Central
2657,CA-2014-112515,2014,9/18/2014,Second Class,AS-10225,Alan Schoenberger,Corporate,Bangladesh,Faridpur,Office Supplies,Storage,261.74,2,0,65.435,P-0534,ITEM-0529,Central
2658,CA-2014-112515,2014,9/18/2014,Second Class,AS-10225,Alan Schoenberger,Corporate,Bangladesh,Faridpur,Office Supplies,Labels,14.4,5,0,7.056,P-0783,ITEM-0774,Central
2659,CA-2013-150343,2013,8/17/2013,Standard Class,PK-19075,Pete Kriz,Consumer,Bangladesh,Noakhali,Office Supplies,Envelopes,10.86,3,0,5.1042,P-0136,ITEM-0136,Eastern
2660,CA-2012-135538,2012,12/24/2012,Standard Class,HR-14830,Harold Ryan,Corporate,Bangladesh,Naogaon,Furniture,Chairs,883.84,4,0.2,99.432,P-0158,ITEM-0157,Northern
2661,CA-2014-123372,2014,11/29/2014,Standard Class,DG-13300,Deirdre Greer,Corporate,Bangladesh,Bogura,Technology,Phones,1979.89,11,0,494.9725,P-1401,ITEM-1379,Northern
2662,CA-2014-123372,2014,11/29/2014,Standard Class,DG-13300,Deirdre Greer,Corporate,Bangladesh,Bogura,Office Supplies,Envelopes,79.96,2,0,35.982,P-0890,ITEM-0874,Northern
2663,CA-2014-159604,2014,4/15/2014,First Class,CL-12700,Craig Leslie,Home Office,Bangladesh,Khagrachhari,Office Supplies,Binders,8.76,2,0,4.2048,P-0237,ITEM-0235,Eastern
2664,CA-2013-164784,2013,5/2/2013,First Class,HF-14995,Herbert Flentye,Consumer,Bangladesh,Kurigram,Office Supplies,Labels,3.984,1,0.2,1.2948,P-0640,ITEM-0634,Northern
2665,CA-2013-164784,2013,5/2/2013,First Class,HF-14995,Herbert Flentye,Consumer,Bangladesh,Kurigram,Furniture,Tables,370.62,3,0.4,-142.071,P-0122,ITEM-0122,Northern
2666,CA-2013-164784,2013,5/2/2013,First Class,HF-14995,Herbert Flentye,Consumer,Bangladesh,Kurigram,Office Supplies,Binders,2.742,2,0.7,-2.0108,P-1204,ITEM-1180,Northern
2667,CA-2013-111794,2013,10/2/2013,Same Day,HG-15025,Hunter Glantz,Consumer,Bangladesh,Rajshahi,Technology,Accessories,79.512,3,0.2,20.8719,P-0218,ITEM-0459,Northern
2668,CA-2013-111794,2013,10/2/2013,Same Day,HG-15025,Hunter Glantz,Consumer,Bangladesh,Rajshahi,Office Supplies,Paper,28.352,1,0.2,9.5688,P-0259,ITEM-0034,Northern
2669,US-2012-139759,2012,8/25/2012,Standard Class,NL-18310,Nancy Lomonaco,Home Office,Bangladesh,Noakhali,Furniture,Chairs,40.784,1,0.2,4.5882,P-0024,ITEM-0024,Eastern
2670,US-2012-139759,2012,8/25/2012,Standard Class,NL-18310,Nancy Lomonaco,Home Office,Bangladesh,Noakhali,Office Supplies,Appliances,105.96,4,0,29.6688,P-1277,ITEM-1253,Eastern
2671,CA-2011-126403,2011,9/9/2011,Second Class,RR-19525,Rick Reed,Corporate,Bangladesh,Khulna,Office Supplies,Paper,166.44,3,0,79.8912,P-0163,ITEM-0162,Southern
2672,CA-2011-126403,2011,9/9/2011,Second Class,RR-19525,Rick Reed,Corporate,Bangladesh,Khulna,Furniture,Chairs,785.88,6,0,212.1876,P-1402,ITEM-1380,Southern
2673,CA-2011-126403,2011,9/9/2011,Second Class,RR-19525,Rick Reed,Corporate,Bangladesh,Khulna,Office Supplies,Paper,26.2,2,0,12.838,P-1403,ITEM-1381,Southern
2674,CA-2011-126403,2011,9/9/2011,Second Class,RR-19525,Rick Reed,Corporate,Bangladesh,Khulna,Office Supplies,Storage,1325.85,5,0,238.653,P-1245,ITEM-1219,Southern
2675,CA-2014-136875,2014,12/4/2014,Same Day,TC-21295,Toby Carlisle,Consumer,Bangladesh,Noakhali,Office Supplies,Paper,166.44,3,0,79.8912,P-0448,ITEM-1220,Eastern
2676,CA-2014-132185,2014,11/28/2014,Standard Class,DB-13615,Doug Bickford,Consumer,Bangladesh,Meherpur,Office Supplies,Art,8.76,5,0.2,0.7665,P-0910,ITEM-0893,Southern
2677,CA-2014-132185,2014,11/28/2014,Standard Class,DB-13615,Doug Bickford,Consumer,Bangladesh,Meherpur,Office Supplies,Appliances,43.584,1,0.2,4.3584,P-1310,ITEM-1286,Southern
2678,US-2011-160780,2011,6/21/2011,Same Day,SV-20785,Stewart Visinsky,Consumer,Bangladesh,Natore,Office Supplies,Binders,11.088,7,0.7,-8.1312,P-1086,ITEM-1067,Northern
2679,US-2011-160780,2011,6/21/2011,Same Day,SV-20785,Stewart Visinsky,Consumer,Bangladesh,Natore,Office Supplies,Binders,25.164,2,0.7,-16.776,P-0736,ITEM-0728,Northern
2680,CA-2014-127026,2014,1/22/2014,Standard Class,MH-18115,Mick Hernandez,Home Office,Bangladesh,Kishoreganj,Office Supplies,Binders,14.4,5,0,7.056,P-0615,ITEM-0610,Central
2681,CA-2014-127026,2014,1/22/2014,Standard Class,MH-18115,Mick Hernandez,Home Office,Bangladesh,Kishoreganj,Technology,Accessories,619.95,5,0,111.591,P-0696,ITEM-0689,Central
2682,CA-2014-127026,2014,1/22/2014,Standard Class,MH-18115,Mick Hernandez,Home Office,Bangladesh,Kishoreganj,Office Supplies,Binders,89.52,4,0,42.0744,P-1404,ITEM-1382,Central
2683,CA-2014-127026,2014,1/22/2014,Standard Class,MH-18115,Mick Hernandez,Home Office,Bangladesh,Kishoreganj,Technology,Machines,350.973,3,0.1,152.0883,P-1405,ITEM-1383,Central
2684,CA-2014-127026,2014,1/22/2014,Standard Class,MH-18115,Mick Hernandez,Home Office,Bangladesh,Kishoreganj,Technology,Phones,164.99,1,0,49.497,P-1406,ITEM-1384,Central
2685,CA-2014-137085,2014,6/30/2014,Standard Class,CT-11995,Carol Triggs,Consumer,Bangladesh,Noakhali,Office Supplies,Binders,312.552,9,0.2,101.5794,P-1312,ITEM-1289,Eastern
2686,CA-2013-133123,2013,9/7/2013,Standard Class,KB-16315,Karl Braun,Consumer,Bangladesh,Meherpur,Office Supplies,Envelopes,95.952,3,0.2,29.985,P-0890,ITEM-0874,Southern
2687,CA-2013-133123,2013,9/7/2013,Standard Class,KB-16315,Karl Braun,Consumer,Bangladesh,Meherpur,Office Supplies,Binders,3.204,2,0.7,-2.4564,P-0881,ITEM-0866,Southern
2688,US-2013-128195,2013,8/5/2013,First Class,RA-19285,Ralph Arnett,Consumer,Bangladesh,Rajbari,Office Supplies,Binders,3.98,5,0.8,-6.567,P-1407,ITEM-1385,Central
2689,CA-2012-153220,2012,11/12/2012,First Class,YC-21895,Yoseph Carroll,Corporate,Bangladesh,Noakhali,Office Supplies,Paper,15.7,5,0,7.065,P-1408,ITEM-1386,Eastern
2690,CA-2011-123064,2011,6/30/2011,First Class,RA-19915,Russell Applegate,Consumer,Bangladesh,Rajbari,Office Supplies,Art,5.248,4,0.2,1.64,P-1200,ITEM-1176,Central
2691,CA-2014-156412,2014,12/5/2014,Standard Class,CM-12160,Charles McCrossin,Consumer,Bangladesh,Panchagarh,Office Supplies,Binders,5.346,3,0.7,-4.455,P-0991,ITEM-0303,Northern
2692,US-2013-144211,2013,8/29/2013,Standard Class,CS-12130,Chad Sievert,Consumer,Bangladesh,Natore,Office Supplies,Paper,15.48,3,0.2,5.6115,P-1409,ITEM-1387,Northern
2693,US-2013-144211,2013,8/29/2013,Standard Class,CS-12130,Chad Sievert,Consumer,Bangladesh,Natore,Technology,Phones,108.576,3,0.2,8.1432,P-1410,ITEM-1388,Northern
2694,CA-2013-138079,2013,1/22/2013,Standard Class,AJ-10795,Anthony Johnson,Corporate,Bangladesh,Rangamati,Furniture,Furnishings,109.9,5,0,37.366,P-0505,ITEM-0500,Eastern
2695,CA-2011-143182,2011,10/15/2011,Standard Class,DL-12865,Dan Lawera,Consumer,Bangladesh,Narayanganj,Furniture,Furnishings,15.384,1,0.2,4.0383,P-1007,ITEM-1373,Central
2696,CA-2013-161662,2013,2/7/2013,First Class,BE-11410,Bobby Elias,Consumer,Bangladesh,Chuadanga,Office Supplies,Paper,30.352,2,0.2,10.6232,P-0424,ITEM-0419,Southern
2697,CA-2011-145317,2011,3/18/2011,Standard Class,SM-20320,Sean Miller,Home Office,Bangladesh,Narayanganj,Technology,Machines,821.3,4,0.5,-16.426,P-1411,ITEM-1389,Central
2698,CA-2011-145317,2011,3/18/2011,Standard Class,SM-20320,Sean Miller,Home Office,Bangladesh,Narayanganj,Technology,Machines,22638.48,6,0.5,-1811.0784,P-1412,ITEM-1390,Central
2699,CA-2011-145317,2011,3/18/2011,Standard Class,SM-20320,Sean Miller,Home Office,Bangladesh,Narayanganj,Office Supplies,Paper,21.376,4,0.2,7.4816,P-0129,ITEM-0129,Central
2700,CA-2011-145317,2011,3/18/2011,Standard Class,SM-20320,Sean Miller,Home Office,Bangladesh,Narayanganj,Office Supplies,Art,8.016,3,0.2,1.002,P-1413,ITEM-1391,Central
2701,CA-2011-145317,2011,3/18/2011,Standard Class,SM-20320,Sean Miller,Home Office,Bangladesh,Narayanganj,Furniture,Furnishings,30.768,2,0.2,8.0766,P-1007,ITEM-1373,Central
2702,CA-2011-145317,2011,3/18/2011,Standard Class,SM-20320,Sean Miller,Home Office,Bangladesh,Narayanganj,Office Supplies,Fasteners,18.936,3,0.2,5.9175,P-0551,ITEM-0034,Central
2703,CA-2011-145317,2011,3/18/2011,Standard Class,SM-20320,Sean Miller,Home Office,Bangladesh,Narayanganj,Furniture,Furnishings,122.352,3,0.2,15.294,P-1155,ITEM-1134,Central
2704,CA-2011-143413,2011,5/24/2011,Standard Class,RP-19390,Resi Pölking,Consumer,Bangladesh,Narsingdi,Office Supplies,Paper,116.28,3,0,56.9772,P-1414,ITEM-1392,Central
2705,CA-2014-156818,2014,7/12/2014,Second Class,JD-16015,Joy Daniels,Consumer,Bangladesh,Bogura,Technology,Accessories,132.6,6,0,17.238,P-0177,ITEM-0176,Northern
2706,CA-2014-155873,2014,6/17/2014,Standard Class,AB-10255,Alejandro Ballentine,Home Office,Bangladesh,Bhola,Office Supplies,Supplies,16.68,2,0,4.3368,P-1060,ITEM-1040,Southern
2707,CA-2014-155873,2014,6/17/2014,Standard Class,AB-10255,Alejandro Ballentine,Home Office,Bangladesh,Bhola,Office Supplies,Paper,19.44,3,0,9.3312,P-1415,ITEM-1393,Southern
2708,CA-2014-155873,2014,6/17/2014,Standard Class,AB-10255,Alejandro Ballentine,Home Office,Bangladesh,Bhola,Office Supplies,Paper,192.16,4,0,92.2368,P-1416,ITEM-1394,Southern
2709,CA-2012-121797,2012,1/30/2012,Standard Class,CC-12145,Charles Crestani,Consumer,Bangladesh,Noakhali,Furniture,Furnishings,227.36,7,0,81.8496,P-1417,ITEM-1395,Eastern
2710,CA-2012-121797,2012,1/30/2012,Standard Class,CC-12145,Charles Crestani,Consumer,Bangladesh,Noakhali,Technology,Machines,1919.976,3,0.2,215.9973,P-1151,ITEM-1130,Eastern
2711,US-2012-120572,2012,12/11/2012,Standard Class,GH-14425,Gary Hwang,Consumer,Bangladesh,Narayanganj,Office Supplies,Binders,12.828,2,0.7,-8.9796,P-0411,ITEM-0406,Central
2712,CA-2014-132430,2014,10/10/2014,First Class,CP-12085,Cathy Prescott,Corporate,Bangladesh,Chuadanga,Furniture,Furnishings,45.888,4,0.2,9.1776,P-0614,ITEM-0609,Southern
2713,CA-2014-146031,2014,7/30/2014,Second Class,GM-14440,Gary McGarr,Consumer,Bangladesh,Bogura,Office Supplies,Art,60.12,9,0,22.2444,P-0159,ITEM-0158,Northern
2714,CA-2011-110100,2011,4/25/2011,Standard Class,LC-16885,Lena Creighton,Consumer,Bangladesh,Meherpur,Technology,Phones,302.376,3,0.2,37.797,P-0723,ITEM-1396,Southern
2715,CA-2012-103723,2012,12/1/2012,Standard Class,BT-11305,Beth Thompson,Home Office,Bangladesh,Rangamati,Office Supplies,Art,13.9,5,0,5.56,P-1062,ITEM-1042,Eastern
2716,CA-2011-127187,2011,12/4/2011,Standard Class,CP-12085,Cathy Prescott,Corporate,Bangladesh,Bogura,Technology,Phones,129.98,2,0,62.3904,P-1418,ITEM-1397,Northern
2717,CA-2014-128475,2014,8/27/2014,Standard Class,SC-20680,Steve Carroll,Home Office,Bangladesh,Dhaka,Technology,Accessories,71.98,2,0,15.1158,P-0358,ITEM-0354,Central
2718,CA-2011-100006,2011,9/7/2011,Standard Class,DK-13375,Dennis Kane,Consumer,Bangladesh,Bogura,Technology,Phones,377.97,3,0,109.6113,P-1419,ITEM-1398,Northern
2719,CA-2014-144827,2014,12/22/2014,Standard Class,SE-20110,Sanjit Engle,Consumer,Bangladesh,Noakhali,Office Supplies,Storage,124.36,2,0,33.5772,P-0822,ITEM-0810,Eastern
2720,CA-2011-110030,2011,12/6/2011,Second Class,LF-17185,Luke Foster,Consumer,Bangladesh,Rajshahi,Furniture,Furnishings,23.976,3,0.6,-14.3856,P-0562,ITEM-0556,Northern
2721,CA-2011-121286,2011,11/4/2011,Second Class,ON-18715,Odella Nelson,Corporate,Bangladesh,Meherpur,Office Supplies,Fasteners,8.376,3,0.2,2.7222,P-0204,ITEM-0203,Southern
2722,CA-2011-121286,2011,11/4/2011,Second Class,ON-18715,Odella Nelson,Corporate,Bangladesh,Meherpur,Office Supplies,Appliances,58.24,5,0.2,5.096,P-0938,ITEM-0922,Southern
2723,CA-2013-164735,2013,4/15/2013,Second Class,TB-21400,Tom Boeckenhauer,Consumer,Bangladesh,Gazipur,Office Supplies,Storage,81.2,5,0,12.18,P-0721,ITEM-0713,Central
2724,CA-2011-153479,2011,10/4/2011,Standard Class,DF-13135,David Flashing,Consumer,Bangladesh,Noakhali,Office Supplies,Labels,14.45,5,0,6.7915,P-0265,ITEM-0262,Eastern
2725,CA-2011-153479,2011,10/4/2011,Standard Class,DF-13135,David Flashing,Consumer,Bangladesh,Noakhali,Office Supplies,Binders,95.648,2,0.2,31.0856,P-0980,ITEM-0964,Eastern
2726,CA-2014-149888,2014,11/8/2014,Standard Class,EP-13915,Emily Phan,Consumer,Bangladesh,Panchagarh,Technology,Phones,359.97,5,0.4,-71.994,P-1212,ITEM-1188,Northern
2727,CA-2014-149888,2014,11/8/2014,Standard Class,EP-13915,Emily Phan,Consumer,Bangladesh,Panchagarh,Furniture,Tables,350.352,4,0.4,-140.1408,P-1343,ITEM-1319,Northern
2728,CA-2014-119193,2014,12/23/2014,First Class,SK-19990,Sally Knutson,Consumer,Bangladesh,Chuadanga,Office Supplies,Binders,1.641,1,0.7,-1.3128,P-0521,ITEM-0516,Southern
2729,CA-2014-119193,2014,12/23/2014,First Class,SK-19990,Sally Knutson,Consumer,Bangladesh,Chuadanga,Technology,Phones,629.958,7,0.4,94.4937,P-1335,ITEM-1311,Southern
2730,CA-2014-104801,2014,2/14/2014,Standard Class,FH-14350,Fred Harton,Consumer,Bangladesh,Rangamati,Office Supplies,Art,6.63,3,0,1.7901,P-0148,ITEM-0148,Eastern
2731,CA-2014-104801,2014,2/14/2014,Standard Class,FH-14350,Fred Harton,Consumer,Bangladesh,Rangamati,Technology,Accessories,799.96,4,0,343.9828,P-0652,ITEM-0646,Eastern
2732,CA-2014-104801,2014,2/14/2014,Standard Class,FH-14350,Fred Harton,Consumer,Bangladesh,Rangamati,Furniture,Furnishings,107.53,1,0,21.506,P-0217,ITEM-0216,Eastern
2733,CA-2011-107594,2011,7/2/2011,Standard Class,EH-13945,Eric Hoffmann,Consumer,Bangladesh,Jessore,Technology,Phones,73.98,2,0,19.9746,P-0688,ITEM-0681,Southern
2734,CA-2011-107594,2011,7/2/2011,Standard Class,EH-13945,Eric Hoffmann,Consumer,Bangladesh,Jessore,Office Supplies,Art,5.58,1,0,2.1762,P-0797,ITEM-0787,Southern
2735,CA-2012-129770,2012,2/21/2012,Second Class,JE-15715,Joe Elijah,Consumer,Bangladesh,Bhola,Office Supplies,Paper,49.12,4,0,23.0864,P-0034,ITEM-0034,Southern
2736,CA-2012-115798,2012,11/13/2012,Standard Class,KL-16645,Ken Lonsdale,Consumer,Bangladesh,Jhenaidah,Technology,Phones,377.97,3,0,94.4925,P-1420,ITEM-1399,Southern
2737,CA-2012-115798,2012,11/13/2012,Standard Class,KL-16645,Ken Lonsdale,Consumer,Bangladesh,Jhenaidah,Office Supplies,Paper,42.28,7,0,19.8716,P-0671,ITEM-0665,Southern
2738,CA-2012-115798,2012,11/13/2012,Standard Class,KL-16645,Ken Lonsdale,Consumer,Bangladesh,Jhenaidah,Furniture,Bookcases,299.97,3,0,56.9943,P-0900,ITEM-0884,Southern
2739,CA-2012-115798,2012,11/13/2012,Standard Class,KL-16645,Ken Lonsdale,Consumer,Bangladesh,Jhenaidah,Technology,Phones,89.98,2,0,43.1904,P-0818,ITEM-0806,Southern
2740,CA-2014-122707,2014,4/17/2014,First Class,EB-13750,Edward Becker,Corporate,Bangladesh,Lakshmipur,Office Supplies,Supplies,477.24,4,0,9.5448,P-1421,ITEM-1400,Eastern
2741,CA-2014-122707,2014,4/17/2014,First Class,EB-13750,Edward Becker,Corporate,Bangladesh,Lakshmipur,Technology,Accessories,25.98,2,0,1.5588,P-1422,ITEM-1401,Eastern
2742,CA-2013-165015,2013,2/25/2013,Second Class,BD-11725,Bruce Degenhardt,Consumer,Bangladesh,Chuadanga,Office Supplies,Envelopes,46.72,5,0.2,17.52,P-1041,ITEM-0034,Southern
2743,CA-2011-149244,2011,11/4/2011,Standard Class,MS-17530,MaryBeth Skach,Consumer,Bangladesh,Noakhali,Furniture,Furnishings,35.34,2,0,13.4292,P-1382,ITEM-1358,Eastern
2744,CA-2012-140144,2012,6/20/2012,Second Class,SC-20770,Stewart Carmichael,Corporate,Bangladesh,Noakhali,Furniture,Furnishings,257.64,6,0,100.4796,P-0593,ITEM-0588,Eastern
2745,CA-2012-140144,2012,6/20/2012,Second Class,SC-20770,Stewart Carmichael,Corporate,Bangladesh,Noakhali,Technology,Phones,125.976,3,0.2,47.241,P-0067,ITEM-0067,Eastern
2746,CA-2014-163321,2014,8/8/2014,Second Class,FM-14380,Fred McMath,Consumer,Bangladesh,Meherpur,Technology,Accessories,79.992,1,0.2,21.9978,P-0410,ITEM-0405,Southern
2747,CA-2011-155887,2011,5/12/2011,Standard Class,KT-16480,Kean Thornton,Consumer,Bangladesh,Khulna,Furniture,Tables,700.056,3,0.3,-130.0104,P-0602,ITEM-0597,Southern
2748,US-2012-165449,2012,11/22/2012,Standard Class,AP-10720,Anne Pryor,Home Office,Bangladesh,Rajshahi,Technology,Accessories,27.168,4,0.2,-1.3584,P-1423,ITEM-1402,Northern
2749,CA-2012-110247,2012,12/4/2012,Standard Class,RH-19555,Ritsa Hightower,Consumer,Bangladesh,Narayanganj,Office Supplies,Binders,8.226,3,0.7,-6.0324,P-1317,ITEM-1294,Central
2750,US-2011-141257,2011,6/8/2011,Standard Class,CS-11950,Carlos Soltero,Consumer,Bangladesh,Rangamati,Furniture,Chairs,585.552,3,0.2,73.194,P-1424,ITEM-1403,Eastern
2751,CA-2011-154669,2011,8/8/2011,Second Class,TM-21010,Tamara Manning,Consumer,Bangladesh,Noakhali,Office Supplies,Storage,423.28,11,0,110.0528,P-1425,ITEM-1404,Eastern
2752,CA-2011-158029,2011,5/26/2011,Standard Class,HF-14995,Herbert Flentye,Consumer,Bangladesh,Noakhali,Furniture,Chairs,225.296,2,0.2,22.5296,P-1154,ITEM-1133,Eastern
2753,CA-2012-155306,2012,4/17/2012,Standard Class,GA-14515,George Ashbrook,Consumer,Bangladesh,Noakhali,Office Supplies,Art,5.56,2,0,2.224,P-1062,ITEM-1042,Eastern
2754,CA-2012-155306,2012,4/17/2012,Standard Class,GA-14515,George Ashbrook,Consumer,Bangladesh,Noakhali,Technology,Accessories,323.37,3,0,129.348,P-0620,ITEM-0615,Eastern
2755,CA-2012-155306,2012,4/17/2012,Standard Class,GA-14515,George Ashbrook,Consumer,Bangladesh,Noakhali,Technology,Phones,783.96,5,0.2,68.5965,P-0967,ITEM-1360,Eastern
2756,CA-2012-155306,2012,4/17/2012,Standard Class,GA-14515,George Ashbrook,Consumer,Bangladesh,Noakhali,Office Supplies,Appliances,1447.65,5,0,419.8185,P-1365,ITEM-1342,Eastern
2757,CA-2012-155306,2012,4/17/2012,Standard Class,GA-14515,George Ashbrook,Consumer,Bangladesh,Noakhali,Office Supplies,Paper,11.96,2,0,5.8604,P-1332,ITEM-1308,Eastern
2758,CA-2013-127775,2013,6/12/2013,Second Class,ES-14020,Erica Smith,Consumer,Bangladesh,Bogura,Technology,Accessories,239.97,3,0,71.991,P-0658,ITEM-0652,Northern
2759,CA-2013-146171,2013,3/12/2013,Standard Class,JP-16135,Julie Prescott,Home Office,Bangladesh,Dhaka,Furniture,Furnishings,76.92,4,0,31.5372,P-1007,ITEM-1373,Central
2760,CA-2013-146171,2013,3/12/2013,Standard Class,JP-16135,Julie Prescott,Home Office,Bangladesh,Dhaka,Office Supplies,Storage,481.32,4,0,125.1432,P-0773,ITEM-0765,Central
2761,CA-2011-129574,2011,5/26/2011,First Class,Dp-13240,Dean percer,Home Office,Bangladesh,Faridpur,Office Supplies,Paper,48.4,5,0,23.232,P-0365,ITEM-0360,Central
2762,CA-2014-126536,2014,10/13/2014,First Class,NK-18490,Neil Knudson,Home Office,Bangladesh,Noakhali,Technology,Accessories,0.99,1,0,0.4356,P-1426,ITEM-1405,Eastern
2763,CA-2014-126536,2014,10/13/2014,First Class,NK-18490,Neil Knudson,Home Office,Bangladesh,Noakhali,Office Supplies,Binders,101.84,5,0.2,36.917,P-0987,ITEM-0971,Eastern
2764,CA-2014-165757,2014,6/23/2014,Standard Class,PL-18925,Paul Lucas,Home Office,Bangladesh,Panchagarh,Office Supplies,Binders,10.332,3,0.7,-7.5768,P-1427,ITEM-1406,Northern
2765,CA-2014-165757,2014,6/23/2014,Standard Class,PL-18925,Paul Lucas,Home Office,Bangladesh,Panchagarh,Office Supplies,Binders,31.155,5,0.7,-23.8855,P-0351,ITEM-0347,Northern
2766,CA-2014-165757,2014,6/23/2014,Standard Class,PL-18925,Paul Lucas,Home Office,Bangladesh,Panchagarh,Office Supplies,Storage,8.928,2,0.2,0.6696,P-1428,ITEM-1407,Northern
2767,CA-2014-167752,2014,1/16/2014,First Class,RW-19690,Robert Waldorf,Consumer,Bangladesh,Panchagarh,Office Supplies,Appliances,34.384,1,0.2,3.8682,P-1429,ITEM-1408,Northern
2768,CA-2014-167752,2014,1/16/2014,First Class,RW-19690,Robert Waldorf,Consumer,Bangladesh,Panchagarh,Office Supplies,Appliances,1924.16,8,0.2,312.676,P-0228,ITEM-0226,Northern
2769,US-2012-122140,2012,4/2/2012,Standard Class,MO-17950,Michael Oakman,Consumer,Bangladesh,Rajshahi,Office Supplies,Appliances,32.192,2,0.8,-80.48,P-1430,ITEM-1409,Northern
2770,US-2012-122140,2012,4/2/2012,Standard Class,MO-17950,Michael Oakman,Consumer,Bangladesh,Rajshahi,Technology,Accessories,50.12,7,0.2,-0.6265,P-1045,ITEM-1025,Northern
2771,US-2012-122140,2012,4/2/2012,Standard Class,MO-17950,Michael Oakman,Consumer,Bangladesh,Rajshahi,Technology,Accessories,47.976,3,0.2,1.7991,P-1236,ITEM-1210,Northern
2772,CA-2013-163986,2013,9/4/2013,Standard Class,JJ-15445,Jennifer Jackson,Consumer,Bangladesh,Bandarban,Office Supplies,Storage,54.5,5,0,14.17,P-0377,ITEM-0373,Eastern
2773,CA-2014-158967,2014,12/11/2014,First Class,BT-11680,Brian Thompson,Consumer,Bangladesh,Narayanganj,Furniture,Furnishings,19.104,3,0.2,5.7312,P-0741,ITEM-0034,Central
2774,CA-2013-131576,2013,11/23/2013,Standard Class,RD-19585,Rob Dowd,Consumer,Bangladesh,Kishoreganj,Office Supplies,Binders,49.44,3,0,24.2256,P-0092,ITEM-0092,Central
2775,CA-2014-143455,2014,11/12/2014,Standard Class,ML-17755,Max Ludwig,Home Office,Bangladesh,Chuadanga,Office Supplies,Paper,10.368,2,0.2,3.6288,P-0499,ITEM-0494,Southern
2776,CA-2013-144729,2013,10/22/2013,Standard Class,JE-15745,Joel Eaton,Consumer,Bangladesh,Noakhali,Office Supplies,Storage,154.44,3,0,1.5444,P-0233,ITEM-0231,Eastern
2777,CA-2012-127019,2012,12/21/2012,Standard Class,ER-13855,Elpida Rittenbach,Corporate,Bangladesh,Natore,Office Supplies,Appliances,60.984,7,0.2,4.5738,P-0931,ITEM-0915,Northern
2778,CA-2012-138534,2012,7/17/2012,Second Class,JM-15535,Jessica Myrick,Consumer,Bangladesh,Noakhali,Furniture,Bookcases,195.466,2,0.15,-13.7976,P-1122,ITEM-1101,Eastern
2779,CA-2014-108322,2014,5/1/2014,Standard Class,SS-20140,Saphhira Shifley,Corporate,Bangladesh,Narayanganj,Furniture,Furnishings,23.68,8,0.2,6.216,P-0346,ITEM-0342,Central
2780,CA-2014-108322,2014,5/1/2014,Standard Class,SS-20140,Saphhira Shifley,Corporate,Bangladesh,Narayanganj,Technology,Accessories,2.376,3,0.2,0.7425,P-1431,ITEM-1410,Central
